#Messung im Nullfeld, gekühlte, ohne Magnetisierung
#T(K)        U(V)
79,133	0,488
79,128	0,485
79,127	0,480
79,124	0,480
79,122	0,479
79,126	0,477
79,133	0,478
79,148	0,478
79,154	0,478
79,147	0,482
79,133	0,482
79,117	0,484
79,108	0,487
79,108	0,486
79,103	0,487
79,103	0,489
79,110	0,489
79,115	0,488
79,116	0,485
79,111	0,485
79,106	0,483
79,105	0,486
79,106	0,491
79,108	0,489
79,109	0,496
79,110	0,497
79,114	0,482
79,120	0,478
79,123	0,482
79,116	0,483
79,118	0,486
79,121	0,487
79,116	0,484
79,107	0,484
79,101	0,484
79,102	0,483
79,106	0,479
79,120	0,479
79,122	0,483
79,117	0,485
79,115	0,484
79,117	0,483
79,117	0,485
79,111	0,483
79,107	0,481
79,111	0,481
79,123	0,477
79,140	0,478
79,162	0,481
79,195	0,482
79,235	0,486
79,282	0,486
79,343	0,485
79,423	0,486
79,515	0,487
79,610	0,491
79,714	0,492
79,819	0,494
79,923	0,497
80,026	0,499
80,127	0,499
80,228	0,497
80,325	0,494
80,423	0,489
80,522	0,490
80,620	0,492
80,722	0,493
80,820	0,493
80,920	0,494
81,021	0,495
81,117	0,494
81,220	0,495
81,320	0,495
81,420	0,495
81,520	0,494
81,620	0,496
81,721	0,498
81,820	0,499
81,920	0,499
82,019	0,500
82,118	0,500
82,217	0,500
82,315	0,502
82,414	0,505
82,511	0,506
82,610	0,506
82,706	0,502
82,806	0,498
82,905	0,497
83,003	0,500
83,100	0,501
83,196	0,506
83,294	0,508
83,392	0,510
83,487	0,512
83,582	0,513
83,677	0,515
83,771	0,518
83,900	0,516
83,998	0,506
84,092	0,502
84,189	0,495
84,281	0,493
84,341	0,494
84,467	0,494
84,561	0,497
84,651	0,496
84,747	0,496
84,838	0,497
84,932	0,497
85,037	0,499
85,179	0,499
85,369	0,501
85,611	0,505
85,891	0,507
86,205	0,507
86,552	0,507
86,914	0,509
87,296	0,505
87,712	0,506
88,142	0,508
88,587	0,509
89,043	0,510
89,510	0,509
89,981	0,510
90,454	0,507
90,943	0,502
91,421	0,503
91,907	0,505
92,397	0,505
92,732	0,508
93,390	0,509
93,888	0,511
94,382	0,508
94,872	0,508
95,195	0,507
95,855	0,506
96,345	0,508
96,834	0,511
97,327	0,507
97,816	0,504
98,313	0,506
98,819	0,507
99,307	0,507
99,625	0,509
100,288	0,511
100,777	0,515
101,262	0,518
101,752	0,522
102,235	0,520
102,724	0,517
103,209	0,514
103,521	0,517
104,006	0,519
104,666	0,519
105,144	0,519
105,629	0,519
106,111	0,514
106,422	0,515
107,063	0,516
107,546	0,517
108,024	0,517
108,499	0,518
108,981	0,516
109,454	0,519
109,761	0,528
110,397	0,530
110,885	0,533
111,191	0,529
111,828	0,526
112,300	0,519
112,771	0,521
113,235	0,523
113,712	0,522
114,182	0,520
114,644	0,521
115,107	0,521
115,568	0,524
115,872	0,529
116,327	0,528
116,951	0,528
117,402	0,527
117,851	0,523
118,148	0,516
118,751	0,517
119,045	0,517
119,644	0,517
120,090	0,514
120,546	0,512
120,982	0,514
121,426	0,514
121,864	0,513
122,303	0,512
122,582	0,513
123,168	0,513
123,446	0,516
123,872	0,516
124,451	0,517
124,726	0,512
125,147	0,512
125,572	0,514
125,990	0,515
126,414	0,515
126,829	0,513
127,387	0,511
127,809	0,509
128,236	0,508
128,503	0,509
129,052	0,510
129,459	0,510
129,866	0,509
130,125	0,509
130,523	0,511
130,927	0,513
131,459	0,513
131,851	0,514
132,240	0,514
132,634	0,515
133,037	0,514
133,292	0,514
133,817	0,515
134,198	0,518
134,578	0,519
134,956	0,522
135,331	0,522
135,705	0,521
135,947	0,522
136,318	0,525
136,818	0,526
137,192	0,531
137,558	0,533
137,923	0,538
138,286	0,542
138,648	0,541
139,015	0,533
139,381	0,532
139,744	0,532
140,107	0,533
140,337	0,528
140,695	0,524
141,053	0,523
141,533	0,524
141,888	0,524
142,243	0,526
142,597	0,526
142,944	0,526
143,292	0,524
143,637	0,522
143,865	0,524
144,331	0,524
144,677	0,526
145,024	0,531
145,258	0,535
145,597	0,534
146,055	0,531
146,397	0,529
146,733	0,528
147,067	0,524
147,400	0,522
147,734	0,523
148,069	0,526
148,404	0,526
148,736	0,526
149,066	0,529
149,393	0,531
149,718	0,532
150,042	0,535
150,374	0,535
150,699	0,536
151,026	0,536
151,346	0,535
151,664	0,535
151,985	0,537
152,191	0,533
152,513	0,532
152,832	0,532
153,146	0,534
153,574	0,534
153,886	0,534
154,197	0,534
154,509	0,534
154,818	0,533
155,127	0,533
155,326	0,530
155,743	0,530
156,047	0,530
156,352	0,530
156,658	0,528
156,961	0,526
157,262	0,522
157,563	0,521
157,863	0,522
158,163	0,523
158,358	0,519
158,759	0,520
159,054	0,522
159,352	0,523
159,645	0,526
159,938	0,526
160,230	0,526
160,521	0,527
160,813	0,530
161,102	0,530
161,390	0,529
161,575	0,529
161,963	0,529
162,250	0,529
162,533	0,529
162,815	0,530
163,096	0,532
163,376	0,533
163,654	0,533
163,835	0,531
164,208	0,529
164,483	0,529
164,761	0,528
165,036	0,527
165,317	0,526
165,588	0,525
165,764	0,527
166,129	0,527
166,397	0,526
166,664	0,525
166,836	0,524
167,194	0,524
167,365	0,519
167,720	0,519
167,981	0,518
168,244	0,516
168,504	0,515
168,764	0,515
169,022	0,517
169,281	0,518
169,538	0,519
169,793	0,519
169,958	0,520
170,303	0,521
170,563	0,520
170,816	0,521
170,978	0,530
171,316	0,532
171,565	0,536
171,813	0,540
172,061	0,543
172,307	0,535
172,467	0,523
172,796	0,524
172,955	0,528
173,201	0,529
173,530	0,529
173,775	0,532
173,930	0,541
174,254	0,542
174,493	0,543
174,731	0,544
174,971	0,546
175,207	0,553
175,443	0,547
175,598	0,544
175,915	0,544
176,147	0,544
176,382	0,542
176,613	0,542
176,766	0,542
177,076	0,544
177,227	0,545
177,536	0,546
177,685	0,543
177,990	0,542
178,219	0,544
178,365	0,544
178,672	0,543
178,896	0,539
179,042	0,540
179,343	0,541
179,565	0,543
179,789	0,542
180,011	0,542
180,232	0,546
180,451	0,551
180,670	0,552
180,812	0,549
181,107	0,549
181,248	0,552
181,540	0,552
181,756	0,549
181,972	0,550
182,186	0,547
182,400	0,546
182,616	0,547
182,830	0,548
183,045	0,551
183,183	0,556
183,468	0,557
183,679	0,564
183,887	0,565
184,095	0,566
184,230	0,567
184,510	0,565
184,718	0,559
184,923	0,552
185,132	0,548
185,336	0,546
185,540	0,547
185,744	0,548
185,947	0,546
186,149	0,543
186,350	0,546
186,554	0,547
186,685	0,547
186,955	0,548
187,154	0,549
187,353	0,549
187,481	0,548
187,750	0,548
187,949	0,546
188,147	0,549
188,274	0,550
188,539	0,549
188,733	0,551
188,927	0,552
189,121	0,549
189,314	0,537
189,438	0,529
189,629	0,525
189,821	0,526
190,079	0,528
190,208	0,537
190,463	0,533
190,586	0,527
190,840	0,527
191,026	0,530
191,147	0,535
191,334	0,542
191,586	0,543
191,773	0,542
191,958	0,545
192,141	0,547
192,326	0,545
192,445	0,542
192,692	0,540
192,873	0,538
193,055	0,538
193,236	0,542
193,416	0,541
193,598	0,543
193,777	0,554
193,955	0,555
194,134	0,557
194,311	0,558
194,488	0,563
194,602	0,564
194,842	0,564
195,017	0,556
195,131	0,550
195,306	0,549
195,542	0,549
195,716	0,548
195,890	0,550
196,004	0,553
196,237	0,551
196,411	0,549
196,582	0,542
196,695	0,532
196,926	0,531
197,097	0,533
197,268	0,532
197,438	0,537
197,609	0,541
197,779	0,542
197,947	0,543
198,116	0,539
198,225	0,543
198,393	0,545
198,618	0,545
198,784	0,546
198,950	0,546
199,117	0,546
199,280	0,546
199,445	0,544
199,612	0,543
199,718	0,542
199,883	0,543
200,047	0,542
200,272	0,542
200,378	0,541
200,596	0,541
