#gadolinium
#T(K)        U(V)
87,098	-0,010
87,339	-0,009
87,426	-0,012
87,508	-0,013
87,581	-0,010
87,650	-0,010
87,717	-0,010
87,778	-0,010
87,837	-0,002
87,895	0,000
87,931	-0,013
88,003	-0,015
88,055	-0,015
88,105	-0,016
88,156	-0,018
88,204	-0,019
88,254	-0,020
88,300	-0,023
88,347	-0,023
88,392	-0,021
88,437	-0,024
88,482	-0,024
88,527	-0,023
88,571	-0,024
88,599	-0,027
88,657	-0,027
88,699	-0,027
88,741	-0,026
88,781	-0,024
88,823	-0,022
88,864	-0,021
88,904	-0,021
88,945	-0,025
88,984	-0,029
89,011	-0,032
89,054	-0,033
89,134	-0,035
89,280	-0,037
89,587	-0,038
89,884	-0,040
90,231	-0,043
90,636	-0,043
90,907	-0,031
91,528	-0,030
92,026	-0,027
92,354	-0,028
93,051	-0,031
93,594	-0,035
94,141	-0,037
94,698	-0,034
95,283	-0,034
95,855	-0,034
96,429	-0,036
96,805	-0,032
97,601	-0,032
98,188	-0,033
98,797	-0,036
99,202	-0,034
100,001	-0,035
100,590	-0,035
101,191	-0,035
101,783	-0,032
102,387	-0,028
102,979	-0,027
103,572	-0,031
103,956	-0,034
104,756	-0,035
105,350	-0,042
105,755	-0,047
106,555	-0,046
107,145	-0,044
107,527	-0,044
108,324	-0,045
108,912	-0,047
109,498	-0,045
110,084	-0,050
110,670	-0,051
111,253	-0,045
111,834	-0,047
112,411	-0,044
112,996	-0,026
113,579	-0,024
114,156	-0,020
114,537	-0,019
115,311	-0,020
115,878	-0,024
116,437	-0,049
117,015	-0,055
117,571	-0,057
118,122	-0,057
118,692	-0,054
119,244	-0,056
119,793	-0,059
120,337	-0,056
120,880	-0,059
121,231	-0,061
121,962	-0,061
122,502	-0,061
123,049	-0,064
123,394	-0,064
124,108	-0,064
124,636	-0,063
125,157	-0,063
125,675	-0,064
126,197	-0,064
126,720	-0,066
127,230	-0,069
127,735	-0,070
128,238	-0,068
128,737	-0,074
129,235	-0,072
129,555	-0,065
130,223	-0,069
130,712	-0,078
131,203	-0,076
131,517	-0,069
132,168	-0,069
132,478	-0,066
133,121	-0,066
133,593	-0,073
134,063	-0,074
134,530	-0,076
135,003	-0,076
135,301	-0,072
135,923	-0,073
136,383	-0,073
136,859	-0,071
137,166	-0,072
137,622	-0,072
138,233	-0,071
138,683	-0,072
139,138	-0,071
139,427	-0,070
140,035	-0,070
140,492	-0,073
140,928	-0,069
141,364	-0,068
141,798	-0,067
142,230	-0,066
142,665	-0,071
143,093	-0,074
143,526	-0,076
143,950	-0,076
144,373	-0,077
144,800	-0,079
145,220	-0,078
145,653	-0,082
146,069	-0,083
146,489	-0,080
146,901	-0,077
147,317	-0,073
147,733	-0,072
148,140	-0,075
148,544	-0,077
148,806	-0,080
149,352	-0,080
149,610	-0,085
150,013	-0,086
150,409	-0,089
150,802	-0,090
151,330	-0,090
151,720	-0,088
151,970	-0,089
152,500	-0,089
152,887	-0,089
153,137	-0,081
153,650	-0,080
154,027	-0,077
154,412	-0,081
154,786	-0,085
155,165	-0,083
155,406	-0,080
155,784	-0,081
156,158	-0,079
156,525	-0,081
156,891	-0,082
157,253	-0,081
157,749	-0,082
158,109	-0,081
158,466	-0,081
158,823	-0,081
159,178	-0,082
159,537	-0,080
159,889	-0,072
160,243	-0,074
160,591	-0,074
160,940	-0,083
161,285	-0,084
161,630	-0,084
161,972	-0,087
162,194	-0,087
162,677	-0,087
163,042	-0,089
163,259	-0,085
163,711	-0,086
164,048	-0,088
164,379	-0,087
164,712	-0,086
165,044	-0,084
165,255	-0,080
165,693	-0,079
166,018	-0,078
166,339	-0,078
166,659	-0,075
166,976	-0,068
167,305	-0,068
167,662	-0,071
167,975	-0,073
168,291	-0,072
168,602	-0,072
168,915	-0,073
169,226	-0,078
169,535	-0,080
169,844	-0,078
170,147	-0,076
170,449	-0,076
170,754	-0,077
171,052	-0,081
171,252	-0,078
171,552	-0,076
171,847	-0,080
172,245	-0,078
172,538	-0,078
172,727	-0,078
173,017	-0,076
173,405	-0,076
173,692	-0,077
173,980	-0,078
174,265	-0,077
174,552	-0,077
174,735	-0,077
175,016	-0,079
175,301	-0,078
175,579	-0,079
175,856	-0,081
176,228	-0,082
176,505	-0,085
176,782	-0,087
176,959	-0,085
177,325	-0,085
177,597	-0,087
177,868	-0,088
178,042	-0,084
178,309	-0,081
178,672	-0,078
178,844	-0,079
179,199	-0,078
179,375	-0,079
179,637	-0,078
179,990	-0,076
180,251	-0,074
180,516	-0,073
180,776	-0,075
181,035	-0,071
181,289	-0,067
181,547	-0,067
181,801	-0,067
182,052	-0,069
182,302	-0,074
182,463	-0,073
182,798	-0,073
183,044	-0,074
183,203	-0,072
183,534	-0,072
183,780	-0,073
184,023	-0,074
184,265	-0,080
184,507	-0,081
184,748	-0,083
184,987	-0,080
185,228	-0,076
185,465	-0,075
185,701	-0,074
185,854	-0,076
186,171	-0,077
186,405	-0,082
186,557	-0,083
186,870	-0,085
187,102	-0,084
187,251	-0,083
187,483	-0,084
187,794	-0,084
188,023	-0,079
188,251	-0,077
188,476	-0,074
188,703	-0,076
188,927	-0,075
189,151	-0,071
189,375	-0,071
189,598	-0,072
189,742	-0,073
190,039	-0,075
190,260	-0,077
190,402	-0,076
190,621	-0,073
190,915	-0,072
191,133	-0,070
191,350	-0,070
191,565	-0,070
191,780	-0,070
191,996	-0,069
192,137	-0,077
192,426	-0,078
192,639	-0,081
192,850	-0,082
193,060	-0,080
193,271	-0,081
193,480	-0,080
193,616	-0,081
